student_id,exam_type,test_name,test_number,subject,attendance_percentage,combination,academic_year,english_theory,language_subject,language_theory,physics_theory,physics_practical,chemistry_theory,chemistry_practical,maths_theory,biology_theory,biology_practical,computer_science_theory,computer_science_practical,behavior_score
260001,Unit Test,Chapter 1 Test,1.0,Physics,100,PCMC,2026,,,,70.0,30.0,,,,,,,,10
260001,Unit Test,Chapter 1 Test,1.0,Chemistry,100,PCMC,2026,,,,,,70.0,30.0,,,,,,10
260001,Unit Test,Chapter 1 Test,1.0,Maths,100,PCMC,2026,,,,,,,,100.0,,,,,10
260001,Unit Test,Chapter 1 Test,1.0,Computer Science,100,PCMC,2026,,,,,,,,,,,70.0,30.0,10
260001,Mid Term,Term,1.0,All,100,PCMC,2026,100.0,Sanskrit,100.0,70.0,30.0,70.0,30.0,100.0,,,70.0,30.0,10
260001,JUT,Term,1.0,All,100,PCMC,2026,100.0,Sanskrit,100.0,70.0,30.0,70.0,30.0,100.0,,,70.0,30.0,10
260001,JFT,Term,1.0,All,100,PCMC,2026,100.0,Sanskrit,100.0,70.0,30.0,70.0,30.0,100.0,,,70.0,30.0,10
260001,Final Exam,Annual,1.0,All,100,PCMC,2026,100.0,Hindi,100.0,70.0,30.0,70.0,30.0,100.0,,,70.0,30.0,10
260002,Unit Test,Chapter 1 Test,1.0,English,100,PCMB,2026,100.0,,,,,,,,,,,,10
260002,Unit Test,Chapter 1 Test,1.0,Language,100,PCMB,2026,,Kannada,100.0,,,,,,,,,,10
260002,Unit Test,Chapter 1 Test,1.0,Physics,100,PCMB,2026,,,,70.0,30.0,,,,,,,,10
260002,Unit Test,Chapter 1 Test,1.0,Chemistry,100,PCMB,2026,,,,,,70.0,30.0,,,,,,10
260002,Unit Test,Chapter 1 Test,1.0,Maths,100,PCMB,2026,,,,,,,,100.0,,,,,10
260002,Unit Test,Chapter 1 Test,1.0,Biology,100,PCMB,2026,,,,,,,,,70.0,30.0,,,10
260002,Mid Term,Term,1.0,All,100,PCMB,2026,100.0,Sanskrit,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260002,JUT,Term,1.0,All,100,PCMB,2026,100.0,Hindi,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260002,JFT,Term,1.0,All,100,PCMB,2026,100.0,Kannada,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260002,Final Exam,Annual,1.0,All,100,PCMB,2026,100.0,Hindi,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260003,Unit Test,Chapter 1 Test,1.0,English,100,PCMB,2026,100.0,,,,,,,,,,,,10
260003,Unit Test,Chapter 1 Test,1.0,Language,100,PCMB,2026,,Hindi,100.0,,,,,,,,,,10
260003,Unit Test,Chapter 1 Test,1.0,Physics,100,PCMB,2026,,,,70.0,30.0,,,,,,,,10
260003,Unit Test,Chapter 1 Test,1.0,Chemistry,100,PCMB,2026,,,,,,70.0,30.0,,,,,,10
260003,Unit Test,Chapter 1 Test,1.0,Maths,100,PCMB,2026,,,,,,,,100.0,,,,,10
260003,Unit Test,Chapter 1 Test,1.0,Biology,100,PCMB,2026,,,,,,,,,70.0,30.0,,,10
260003,Mid Term,Term,1.0,All,100,PCMB,2026,100.0,Hindi,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260003,JUT,Term,1.0,All,100,PCMB,2026,100.0,Sanskrit,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260003,JFT,Term,1.0,All,100,PCMB,2026,100.0,Sanskrit,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260003,Final Exam,Annual,1.0,All,100,PCMB,2026,100.0,Hindi,100.0,70.0,30.0,70.0,30.0,100.0,70.0,30.0,,,10
260004,Unit Test,Chapter 1 Test,1.0,English,88,PCMC,2026,78.0,,,,,,,,,,,,9
260004,Unit Test,Chapter 1 Test,1.0,Language,78,PCMC,2026,,Hindi,35.0,,,,,,,,,,8
260004,Unit Test,Chapter 1 Test,1.0,Physics,99,PCMC,2026,,,,66.0,24.0,,,,,,,,7
260004,Unit Test,Chapter 1 Test,1.0,Chemistry,100,PCMC,2026,,,,,,26.0,23.0,,,,,,6
260004,Unit Test,Chapter 1 Test,1.0,Maths,78,PCMC,2026,,,,,,,,87.0,,,,,6
260004,Unit Test,Chapter 1 Test,1.0,Computer Science,75,PCMC,2026,,,,,,,,,,,32.0,23.0,10
260004,Mid Term,Term,1.0,All,71,PCMC,2026,97.0,Sanskrit,54.0,69.0,24.0,40.0,28.0,76.0,,,58.0,17.0,10
260004,JUT,Term,1.0,All,72,PCMC,2026,40.0,Sanskrit,92.0,54.0,25.0,48.0,27.0,72.0,,,44.0,18.0,8
260004,JFT,Term,1.0,All,85,PCMC,2026,77.0,Kannada,83.0,58.0,20.0,37.0,25.0,63.0,,,46.0,15.0,8
260004,Final Exam,Annual,1.0,All,96,PCMC,2026,57.0,Kannada,38.0,56.0,23.0,54.0,18.0,35.0,,,53.0,22.0,8
260005,Unit Test,Chapter 1 Test,1.0,English,96,PCMC,2026,85.0,,,,,,,,,,,,6
260005,Unit Test,Chapter 1 Test,1.0,Language,97,PCMC,2026,,Sanskrit,78.0,,,,,,,,,,10
260005,Unit Test,Chapter 1 Test,1.0,Physics,85,PCMC,2026,,,,24.0,15.0,,,,,,,,9
260005,Unit Test,Chapter 1 Test,1.0,Chemistry,90,PCMC,2026,,,,,,50.0,25.0,,,,,,7
260005,Unit Test,Chapter 1 Test,1.0,Maths,93,PCMC,2026,,,,,,,,35.0,,,,,9
260005,Unit Test,Chapter 1 Test,1.0,Computer Science,76,PCMC,2026,,,,,,,,,,,50.0,22.0,8
260005,Mid Term,Term,1.0,All,73,PCMC,2026,77.0,Sanskrit,94.0,52.0,26.0,61.0,16.0,46.0,,,69.0,25.0,5
260005,JUT,Term,1.0,All,93,PCMC,2026,94.0,Sanskrit,72.0,39.0,28.0,28.0,15.0,44.0,,,46.0,23.0,6
260005,JFT,Term,1.0,All,86,PCMC,2026,78.0,Hindi,55.0,67.0,16.0,60.0,27.0,78.0,,,53.0,20.0,10
260005,Final Exam,Annual,1.0,All,92,PCMC,2026,54.0,Sanskrit,93.0,43.0,20.0,41.0,18.0,83.0,,,52.0,30.0,7
260006,Unit Test,Chapter 1 Test,1.0,English,79,PCMB,2026,57.0,,,,,,,,,,,,10
260006,Unit Test,Chapter 1 Test,1.0,Language,85,PCMB,2026,,Hindi,87.0,,,,,,,,,,8
260006,Unit Test,Chapter 1 Test,1.0,Physics,93,PCMB,2026,,,,45.0,15.0,,,,,,,,10
260006,Unit Test,Chapter 1 Test,1.0,Chemistry,86,PCMB,2026,,,,,,62.0,15.0,,,,,,9
260006,Unit Test,Chapter 1 Test,1.0,Maths,95,PCMB,2026,,,,,,,,93.0,,,,,8
260006,Unit Test,Chapter 1 Test,1.0,Biology,84,PCMB,2026,,,,,,,,,52.0,23.0,,,9
260006,Mid Term,Term,1.0,All,79,PCMB,2026,66.0,Hindi,76.0,57.0,25.0,68.0,20.0,53.0,50.0,23.0,,,10
260006,JUT,Term,1.0,All,89,PCMB,2026,98.0,Hindi,99.0,43.0,24.0,44.0,16.0,52.0,50.0,25.0,,,7
260006,JFT,Term,1.0,All,72,PCMB,2026,37.0,Kannada,45.0,38.0,18.0,64.0,18.0,44.0,63.0,25.0,,,6
260006,Final Exam,Annual,1.0,All,79,PCMB,2026,91.0,Hindi,57.0,63.0,18.0,69.0,27.0,46.0,32.0,30.0,,,5
260007,Unit Test,Chapter 1 Test,1.0,English,82,PCMC,2026,88.0,,,,,,,,,,,,6
260007,Unit Test,Chapter 1 Test,1.0,Language,99,PCMC,2026,,Hindi,35.0,,,,,,,,,,8
260007,Unit Test,Chapter 1 Test,1.0,Physics,95,PCMC,2026,,,,50.0,27.0,,,,,,,,9
260007,Unit Test,Chapter 1 Test,1.0,Chemistry,87,PCMC,2026,,,,,,49.0,30.0,,,,,,7
260007,Unit Test,Chapter 1 Test,1.0,Maths,89,PCMC,2026,,,,,,,,44.0,,,,,8
260007,Unit Test,Chapter 1 Test,1.0,Computer Science,80,PCMC,2026,,,,,,,,,,,35.0,25.0,6
260007,Mid Term,Term,1.0,All,99,PCMC,2026,44.0,Kannada,49.0,51.0,18.0,61.0,24.0,85.0,,,69.0,15.0,10
260007,JUT,Term,1.0,All,71,PCMC,2026,70.0,Hindi,42.0,58.0,24.0,51.0,20.0,36.0,,,66.0,27.0,9
260007,JFT,Term,1.0,All,86,PCMC,2026,93.0,Sanskrit,83.0,52.0,29.0,25.0,23.0,51.0,,,60.0,20.0,9
260007,Final Exam,Annual,1.0,All,84,PCMC,2026,74.0,Sanskrit,51.0,55.0,18.0,53.0,26.0,54.0,,,40.0,27.0,7
260008,Unit Test,Chapter 1 Test,1.0,English,78,PCMB,2026,62.0,,,,,,,,,,,,8
260008,Unit Test,Chapter 1 Test,1.0,Language,93,PCMB,2026,,Hindi,44.0,,,,,,,,,,7
260008,Unit Test,Chapter 1 Test,1.0,Physics,84,PCMB,2026,,,,55.0,29.0,,,,,,,,10
260008,Unit Test,Chapter 1 Test,1.0,Chemistry,90,PCMB,2026,,,,,,38.0,23.0,,,,,,9
260008,Unit Test,Chapter 1 Test,1.0,Maths,98,PCMB,2026,,,,,,,,79.0,,,,,6
260008,Unit Test,Chapter 1 Test,1.0,Biology,90,PCMB,2026,,,,,,,,,61.0,15.0,,,9
260008,Mid Term,Term,1.0,All,95,PCMB,2026,39.0,Hindi,74.0,50.0,26.0,44.0,22.0,37.0,32.0,17.0,,,5
260008,JUT,Term,1.0,All,83,PCMB,2026,58.0,Sanskrit,89.0,56.0,24.0,59.0,21.0,47.0,25.0,18.0,,,9
260008,JFT,Term,1.0,All,92,PCMB,2026,52.0,Hindi,41.0,31.0,27.0,30.0,24.0,86.0,31.0,25.0,,,10
260008,Final Exam,Annual,1.0,All,72,PCMB,2026,89.0,Sanskrit,76.0,27.0,20.0,64.0,22.0,42.0,40.0,16.0,,,10
260009,Unit Test,Chapter 1 Test,1.0,English,83,PCMC,2026,40.0,,,,,,,,,,,,10
260009,Unit Test,Chapter 1 Test,1.0,Language,76,PCMC,2026,,Hindi,83.0,,,,,,,,,,8
260009,Unit Test,Chapter 1 Test,1.0,Physics,97,PCMC,2026,,,,55.0,17.0,,,,,,,,10
260009,Unit Test,Chapter 1 Test,1.0,Chemistry,99,PCMC,2026,,,,,,44.0,26.0,,,,,,7
260009,Unit Test,Chapter 1 Test,1.0,Maths,84,PCMC,2026,,,,,,,,77.0,,,,,8
260009,Unit Test,Chapter 1 Test,1.0,Computer Science,94,PCMC,2026,,,,,,,,,,,54.0,22.0,6
260009,Mid Term,Term,1.0,All,97,PCMC,2026,68.0,Kannada,91.0,34.0,25.0,66.0,30.0,38.0,,,60.0,28.0,10
260009,JUT,Term,1.0,All,83,PCMC,2026,83.0,Kannada,58.0,43.0,27.0,57.0,24.0,61.0,,,65.0,23.0,10
260009,JFT,Term,1.0,All,82,PCMC,2026,86.0,Hindi,51.0,29.0,30.0,63.0,29.0,95.0,,,28.0,17.0,5
260009,Final Exam,Annual,1.0,All,95,PCMC,2026,35.0,Hindi,59.0,25.0,15.0,36.0,28.0,35.0,,,52.0,25.0,10
260010,Unit Test,Chapter 1 Test,1.0,English,76,PCMC,2026,78.0,,,,,,,,,,,,9
260010,Unit Test,Chapter 1 Test,1.0,Language,89,PCMC,2026,,Kannada,57.0,,,,,,,,,,9
260010,Unit Test,Chapter 1 Test,1.0,Physics,82,PCMC,2026,,,,41.0,29.0,,,,,,,,7
260010,Unit Test,Chapter 1 Test,1.0,Chemistry,94,PCMC,2026,,,,,,68.0,25.0,,,,,,7
260010,Unit Test,Chapter 1 Test,1.0,Maths,98,PCMC,2026,,,,,,,,50.0,,,,,6
260010,Unit Test,Chapter 1 Test,1.0,Computer Science,78,PCMC,2026,,,,,,,,,,,43.0,21.0,10
260010,Mid Term,Term,1.0,All,78,PCMC,2026,53.0,Kannada,46.0,53.0,28.0,41.0,15.0,77.0,,,31.0,21.0,5
260010,JUT,Term,1.0,All,80,PCMC,2026,43.0,Sanskrit,51.0,65.0,18.0,40.0,16.0,35.0,,,48.0,30.0,6
260010,JFT,Term,1.0,All,76,PCMC,2026,81.0,Hindi,44.0,24.0,19.0,28.0,27.0,93.0,,,51.0,29.0,8
260010,Final Exam,Annual,1.0,All,74,PCMC,2026,84.0,Kannada,78.0,39.0,30.0,43.0,24.0,39.0,,,30.0,25.0,5
260011,Unit Test,Chapter 1 Test,1.0,English,78,PCMC,2026,76.0,,,,,,,,,,,,10
260011,Unit Test,Chapter 1 Test,1.0,Language,86,PCMC,2026,,Sanskrit,85.0,,,,,,,,,,10
260011,Unit Test,Chapter 1 Test,1.0,Physics,82,PCMC,2026,,,,43.0,27.0,,,,,,,,8
260011,Unit Test,Chapter 1 Test,1.0,Chemistry,75,PCMC,2026,,,,,,57.0,15.0,,,,,,6
260011,Unit Test,Chapter 1 Test,1.0,Maths,92,PCMC,2026,,,,,,,,56.0,,,,,6
260011,Unit Test,Chapter 1 Test,1.0,Computer Science,75,PCMC,2026,,,,,,,,,,,63.0,27.0,8
260011,Mid Term,Term,1.0,All,73,PCMC,2026,53.0,Hindi,52.0,66.0,18.0,46.0,17.0,36.0,,,61.0,18.0,6
260011,JUT,Term,1.0,All,100,PCMC,2026,56.0,Kannada,88.0,63.0,23.0,51.0,16.0,56.0,,,37.0,17.0,9
260011,JFT,Term,1.0,All,97,PCMC,2026,42.0,Kannada,83.0,53.0,23.0,57.0,16.0,92.0,,,42.0,27.0,10
260011,Final Exam,Annual,1.0,All,80,PCMC,2026,80.0,Kannada,84.0,47.0,22.0,32.0,22.0,59.0,,,35.0,26.0,7
260012,Unit Test,Chapter 1 Test,1.0,English,98,PCMB,2026,59.0,,,,,,,,,,,,10
260012,Unit Test,Chapter 1 Test,1.0,Language,80,PCMB,2026,,Hindi,67.0,,,,,,,,,,6
260012,Unit Test,Chapter 1 Test,1.0,Physics,86,PCMB,2026,,,,43.0,30.0,,,,,,,,9
260012,Unit Test,Chapter 1 Test,1.0,Chemistry,98,PCMB,2026,,,,,,55.0,21.0,,,,,,10
260012,Unit Test,Chapter 1 Test,1.0,Maths,95,PCMB,2026,,,,,,,,62.0,,,,,7
260012,Unit Test,Chapter 1 Test,1.0,Biology,76,PCMB,2026,,,,,,,,,61.0,23.0,,,10
260012,Mid Term,Term,1.0,All,80,PCMB,2026,64.0,Kannada,75.0,60.0,24.0,34.0,28.0,46.0,43.0,27.0,,,6
260012,JUT,Term,1.0,All,92,PCMB,2026,68.0,Hindi,85.0,39.0,23.0,62.0,21.0,90.0,38.0,16.0,,,5
260012,JFT,Term,1.0,All,98,PCMB,2026,67.0,Kannada,46.0,56.0,21.0,41.0,26.0,81.0,45.0,28.0,,,8
260012,Final Exam,Annual,1.0,All,91,PCMB,2026,58.0,Sanskrit,93.0,41.0,16.0,53.0,17.0,73.0,30.0,22.0,,,5
260013,Unit Test,Chapter 1 Test,1.0,English,83,PCMC,2026,91.0,,,,,,,,,,,,7
260013,Unit Test,Chapter 1 Test,1.0,Language,79,PCMC,2026,,Kannada,85.0,,,,,,,,,,7
260013,Unit Test,Chapter 1 Test,1.0,Physics,84,PCMC,2026,,,,58.0,28.0,,,,,,,,7
260013,Unit Test,Chapter 1 Test,1.0,Chemistry,87,PCMC,2026,,,,,,50.0,25.0,,,,,,8
260013,Unit Test,Chapter 1 Test,1.0,Maths,95,PCMC,2026,,,,,,,,98.0,,,,,7
260013,Unit Test,Chapter 1 Test,1.0,Computer Science,79,PCMC,2026,,,,,,,,,,,54.0,20.0,10
260013,Mid Term,Term,1.0,All,82,PCMC,2026,79.0,Hindi,87.0,24.0,19.0,41.0,29.0,63.0,,,59.0,27.0,7
260013,JUT,Term,1.0,All,78,PCMC,2026,94.0,Kannada,80.0,57.0,22.0,46.0,23.0,94.0,,,40.0,30.0,7
260013,JFT,Term,1.0,All,72,PCMC,2026,90.0,Sanskrit,80.0,25.0,23.0,64.0,15.0,63.0,,,49.0,21.0,6
260013,Final Exam,Annual,1.0,All,79,PCMC,2026,80.0,Hindi,44.0,33.0,25.0,27.0,30.0,56.0,,,30.0,28.0,10
260014,Unit Test,Chapter 1 Test,1.0,English,75,PCMC,2026,92.0,,,,,,,,,,,,6
260014,Unit Test,Chapter 1 Test,1.0,Language,90,PCMC,2026,,Kannada,71.0,,,,,,,,,,10
260014,Unit Test,Chapter 1 Test,1.0,Physics,98,PCMC,2026,,,,68.0,17.0,,,,,,,,8
260014,Unit Test,Chapter 1 Test,1.0,Chemistry,86,PCMC,2026,,,,,,28.0,17.0,,,,,,8
260014,Unit Test,Chapter 1 Test,1.0,Maths,82,PCMC,2026,,,,,,,,53.0,,,,,10
260014,Unit Test,Chapter 1 Test,1.0,Computer Science,95,PCMC,2026,,,,,,,,,,,48.0,21.0,10
260014,Mid Term,Term,1.0,All,88,PCMC,2026,93.0,Sanskrit,35.0,38.0,26.0,60.0,22.0,50.0,,,62.0,28.0,5
260014,JUT,Term,1.0,All,91,PCMC,2026,76.0,Sanskrit,48.0,32.0,19.0,68.0,28.0,66.0,,,26.0,25.0,7
260014,JFT,Term,1.0,All,72,PCMC,2026,95.0,Hindi,49.0,50.0,29.0,48.0,29.0,70.0,,,36.0,26.0,6
260014,Final Exam,Annual,1.0,All,96,PCMC,2026,79.0,Sanskrit,94.0,60.0,30.0,57.0,20.0,93.0,,,43.0,24.0,10
260015,Unit Test,Chapter 1 Test,1.0,English,90,PCMC,2026,80.0,,,,,,,,,,,,7
260015,Unit Test,Chapter 1 Test,1.0,Language,82,PCMC,2026,,Kannada,89.0,,,,,,,,,,9
260015,Unit Test,Chapter 1 Test,1.0,Physics,79,PCMC,2026,,,,60.0,26.0,,,,,,,,10
260015,Unit Test,Chapter 1 Test,1.0,Chemistry,97,PCMC,2026,,,,,,46.0,27.0,,,,,,8
260015,Unit Test,Chapter 1 Test,1.0,Maths,86,PCMC,2026,,,,,,,,63.0,,,,,6
260015,Unit Test,Chapter 1 Test,1.0,Computer Science,88,PCMC,2026,,,,,,,,,,,33.0,29.0,6
260015,Mid Term,Term,1.0,All,84,PCMC,2026,94.0,Kannada,60.0,68.0,18.0,39.0,27.0,54.0,,,28.0,29.0,7
260015,JUT,Term,1.0,All,93,PCMC,2026,50.0,Sanskrit,86.0,60.0,22.0,63.0,16.0,52.0,,,70.0,18.0,5
260015,JFT,Term,1.0,All,95,PCMC,2026,95.0,Hindi,87.0,67.0,30.0,31.0,30.0,37.0,,,32.0,15.0,5
260015,Final Exam,Annual,1.0,All,89,PCMC,2026,81.0,Sanskrit,88.0,36.0,19.0,39.0,29.0,89.0,,,33.0,20.0,7
260016,Unit Test,Chapter 1 Test,1.0,English,89,PCMB,2026,90.0,,,,,,,,,,,,7
260016,Unit Test,Chapter 1 Test,1.0,Language,99,PCMB,2026,,Sanskrit,84.0,,,,,,,,,,10
260016,Unit Test,Chapter 1 Test,1.0,Physics,91,PCMB,2026,,,,69.0,19.0,,,,,,,,10
260016,Unit Test,Chapter 1 Test,1.0,Chemistry,80,PCMB,2026,,,,,,66.0,20.0,,,,,,9
260016,Unit Test,Chapter 1 Test,1.0,Maths,90,PCMB,2026,,,,,,,,93.0,,,,,6
260016,Unit Test,Chapter 1 Test,1.0,Biology,84,PCMB,2026,,,,,,,,,63.0,21.0,,,10
260016,Mid Term,Term,1.0,All,72,PCMB,2026,75.0,Kannada,59.0,51.0,20.0,38.0,20.0,81.0,41.0,28.0,,,7
260016,JUT,Term,1.0,All,76,PCMB,2026,94.0,Kannada,66.0,65.0,22.0,68.0,15.0,72.0,45.0,30.0,,,7
260016,JFT,Term,1.0,All,74,PCMB,2026,48.0,Sanskrit,47.0,33.0,18.0,49.0,19.0,96.0,31.0,17.0,,,7
260016,Final Exam,Annual,1.0,All,99,PCMB,2026,48.0,Sanskrit,62.0,70.0,25.0,51.0,20.0,52.0,33.0,27.0,,,5
260017,Unit Test,Chapter 1 Test,1.0,English,99,PCMC,2026,39.0,,,,,,,,,,,,6
260017,Unit Test,Chapter 1 Test,1.0,Language,99,PCMC,2026,,Kannada,73.0,,,,,,,,,,10
260017,Unit Test,Chapter 1 Test,1.0,Physics,75,PCMC,2026,,,,44.0,19.0,,,,,,,,8
260017,Unit Test,Chapter 1 Test,1.0,Chemistry,83,PCMC,2026,,,,,,61.0,25.0,,,,,,10
260017,Unit Test,Chapter 1 Test,1.0,Maths,77,PCMC,2026,,,,,,,,91.0,,,,,9
260017,Unit Test,Chapter 1 Test,1.0,Computer Science,78,PCMC,2026,,,,,,,,,,,39.0,26.0,6
260017,Mid Term,Term,1.0,All,92,PCMC,2026,73.0,Sanskrit,93.0,49.0,21.0,27.0,19.0,100.0,,,69.0,24.0,8
260017,JUT,Term,1.0,All,78,PCMC,2026,77.0,Kannada,43.0,36.0,21.0,54.0,29.0,37.0,,,44.0,30.0,7
260017,JFT,Term,1.0,All,85,PCMC,2026,96.0,Kannada,72.0,66.0,30.0,61.0,27.0,96.0,,,47.0,22.0,6
260017,Final Exam,Annual,1.0,All,95,PCMC,2026,57.0,Sanskrit,100.0,59.0,28.0,66.0,19.0,88.0,,,32.0,20.0,10
260018,Unit Test,Chapter 1 Test,1.0,English,91,PCMB,2026,41.0,,,,,,,,,,,,8
260018,Unit Test,Chapter 1 Test,1.0,Language,75,PCMB,2026,,Sanskrit,87.0,,,,,,,,,,10
260018,Unit Test,Chapter 1 Test,1.0,Physics,91,PCMB,2026,,,,64.0,27.0,,,,,,,,10
260018,Unit Test,Chapter 1 Test,1.0,Chemistry,88,PCMB,2026,,,,,,55.0,21.0,,,,,,7
260018,Unit Test,Chapter 1 Test,1.0,Maths,75,PCMB,2026,,,,,,,,76.0,,,,,7
260018,Unit Test,Chapter 1 Test,1.0,Biology,99,PCMB,2026,,,,,,,,,70.0,18.0,,,7
260018,Mid Term,Term,1.0,All,87,PCMB,2026,82.0,Sanskrit,35.0,36.0,27.0,27.0,21.0,72.0,50.0,23.0,,,10
260018,JUT,Term,1.0,All,72,PCMB,2026,95.0,Kannada,46.0,31.0,19.0,55.0,29.0,79.0,58.0,22.0,,,5
260018,JFT,Term,1.0,All,96,PCMB,2026,72.0,Hindi,78.0,54.0,25.0,39.0,19.0,58.0,27.0,24.0,,,5
260018,Final Exam,Annual,1.0,All,100,PCMB,2026,64.0,Hindi,68.0,32.0,18.0,53.0,18.0,57.0,34.0,29.0,,,7
260019,Unit Test,Chapter 1 Test,1.0,English,94,PCMB,2026,81.0,,,,,,,,,,,,8
260019,Unit Test,Chapter 1 Test,1.0,Language,85,PCMB,2026,,Kannada,68.0,,,,,,,,,,10
260019,Unit Test,Chapter 1 Test,1.0,Physics,75,PCMB,2026,,,,52.0,17.0,,,,,,,,8
260019,Unit Test,Chapter 1 Test,1.0,Chemistry,83,PCMB,2026,,,,,,65.0,26.0,,,,,,7
260019,Unit Test,Chapter 1 Test,1.0,Maths,79,PCMB,2026,,,,,,,,50.0,,,,,10
260019,Unit Test,Chapter 1 Test,1.0,Biology,90,PCMB,2026,,,,,,,,,45.0,18.0,,,7
260019,Mid Term,Term,1.0,All,74,PCMB,2026,59.0,Sanskrit,35.0,69.0,29.0,35.0,19.0,71.0,46.0,18.0,,,5
260019,JUT,Term,1.0,All,92,PCMB,2026,38.0,Sanskrit,83.0,34.0,17.0,25.0,25.0,41.0,46.0,30.0,,,8
260019,JFT,Term,1.0,All,84,PCMB,2026,38.0,Hindi,41.0,70.0,25.0,27.0,25.0,56.0,43.0,20.0,,,8
260019,Final Exam,Annual,1.0,All,88,PCMB,2026,45.0,Hindi,36.0,40.0,18.0,35.0,25.0,65.0,49.0,27.0,,,8
260020,Unit Test,Chapter 1 Test,1.0,English,85,PCMC,2026,51.0,,,,,,,,,,,,6
260020,Unit Test,Chapter 1 Test,1.0,Language,98,PCMC,2026,,Kannada,59.0,,,,,,,,,,10
260020,Unit Test,Chapter 1 Test,1.0,Physics,98,PCMC,2026,,,,55.0,25.0,,,,,,,,10
260020,Unit Test,Chapter 1 Test,1.0,Chemistry,93,PCMC,2026,,,,,,67.0,17.0,,,,,,9
260020,Unit Test,Chapter 1 Test,1.0,Maths,78,PCMC,2026,,,,,,,,38.0,,,,,6
260020,Unit Test,Chapter 1 Test,1.0,Computer Science,80,PCMC,2026,,,,,,,,,,,67.0,29.0,8
260020,Mid Term,Term,1.0,All,92,PCMC,2026,71.0,Hindi,90.0,28.0,16.0,44.0,25.0,56.0,,,39.0,20.0,7
260020,JUT,Term,1.0,All,72,PCMC,2026,40.0,Hindi,83.0,36.0,24.0,33.0,17.0,68.0,,,65.0,19.0,8
260020,JFT,Term,1.0,All,72,PCMC,2026,54.0,Hindi,100.0,29.0,29.0,27.0,27.0,62.0,,,32.0,30.0,10
260020,Final Exam,Annual,1.0,All,93,PCMC,2026,90.0,Kannada,98.0,65.0,16.0,36.0,16.0,91.0,,,47.0,26.0,9
260021,Unit Test,Chapter 1 Test,1.0,English,75,PCMC,2026,74.0,,,,,,,,,,,,7
260021,Unit Test,Chapter 1 Test,1.0,Language,76,PCMC,2026,,Sanskrit,95.0,,,,,,,,,,6
260021,Unit Test,Chapter 1 Test,1.0,Physics,76,PCMC,2026,,,,54.0,20.0,,,,,,,,9
260021,Unit Test,Chapter 1 Test,1.0,Chemistry,86,PCMC,2026,,,,,,34.0,30.0,,,,,,10
260021,Unit Test,Chapter 1 Test,1.0,Maths,78,PCMC,2026,,,,,,,,65.0,,,,,10
260021,Unit Test,Chapter 1 Test,1.0,Computer Science,75,PCMC,2026,,,,,,,,,,,47.0,21.0,7
260021,Mid Term,Term,1.0,All,98,PCMC,2026,55.0,Hindi,94.0,30.0,19.0,33.0,27.0,49.0,,,43.0,21.0,10
260021,JUT,Term,1.0,All,95,PCMC,2026,70.0,Sanskrit,50.0,31.0,19.0,32.0,26.0,94.0,,,45.0,29.0,5
260021,JFT,Term,1.0,All,75,PCMC,2026,87.0,Sanskrit,88.0,68.0,17.0,27.0,18.0,35.0,,,36.0,20.0,8
260021,Final Exam,Annual,1.0,All,73,PCMC,2026,36.0,Hindi,59.0,29.0,23.0,59.0,22.0,38.0,,,39.0,30.0,9
260022,Unit Test,Chapter 1 Test,1.0,English,88,PCMC,2026,46.0,,,,,,,,,,,,9
260022,Unit Test,Chapter 1 Test,1.0,Language,91,PCMC,2026,,Hindi,41.0,,,,,,,,,,8
260022,Unit Test,Chapter 1 Test,1.0,Physics,97,PCMC,2026,,,,70.0,29.0,,,,,,,,6
260022,Unit Test,Chapter 1 Test,1.0,Chemistry,96,PCMC,2026,,,,,,57.0,23.0,,,,,,7
260022,Unit Test,Chapter 1 Test,1.0,Maths,89,PCMC,2026,,,,,,,,48.0,,,,,7
260022,Unit Test,Chapter 1 Test,1.0,Computer Science,76,PCMC,2026,,,,,,,,,,,28.0,26.0,7
260022,Mid Term,Term,1.0,All,75,PCMC,2026,69.0,Kannada,59.0,47.0,16.0,36.0,30.0,57.0,,,68.0,23.0,8
260022,JUT,Term,1.0,All,84,PCMC,2026,65.0,Kannada,75.0,69.0,21.0,32.0,23.0,88.0,,,47.0,17.0,6
260022,JFT,Term,1.0,All,70,PCMC,2026,77.0,Kannada,40.0,61.0,18.0,51.0,22.0,39.0,,,37.0,24.0,5
260022,Final Exam,Annual,1.0,All,89,PCMC,2026,41.0,Sanskrit,63.0,43.0,16.0,24.0,21.0,99.0,,,27.0,27.0,9
260023,Unit Test,Chapter 1 Test,1.0,English,82,PCMC,2026,75.0,,,,,,,,,,,,9
260023,Unit Test,Chapter 1 Test,1.0,Language,75,PCMC,2026,,Hindi,79.0,,,,,,,,,,8
